ID,Name,Address,Latitude,Longitude,Opening Hours,Types,Rating,User Ratings Total
ChIJ24dG_7QZQjERsPZLRLGrdRk,OceanBank Đà Nẵng,"80-82 Hàm Nghi, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0620262,108.210708,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","['bank', 'finance', 'point_of_interest', 'establishment']",3.8,6
ChIJ9aPvXLgZQjERqEDeD0vP6_M,Trung tâm Hội nghị&Tiệc cưới Minh Châu Việt,"456 Nguyễn Tri Phương, Hòa Thuận Đông, Hải Châu, Đà Nẵng 550000, Vietnam",16.0509975,108.2118978,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","['point_of_interest', 'establishment']",4.1,661
ChIJX63xhbQZQjERW_FKCPIg7X0,Tourism Company in VietNam,"57 Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0625,108.208773,,"['travel_agency', 'car_rental', 'point_of_interest', 'establishment']",,
ChIJI7F72LYZQjERbHnpOfcHw5I,Company Quang Binh Lottery - Pte Ltd,"167 Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0584542,108.21015,,"['store', 'point_of_interest', 'establishment']",5,2
ChIJS_jDr7cZQjEROYH3EWUqJ1E,Công Ty Tnhh Công Nghệ Tin Học Viễn Thông 5M,"148 Lê Đình Lý, Hòa Thuận Đông, Hải Châu, Đà Nẵng 550000, Vietnam",16.053299,108.2109654,,"['point_of_interest', 'establishment']",,
ChIJpR0E07kZQjERanhEZd3-t_g,Công ty cổ phần BigBang,"148 Lê Đình Lý, Vĩnh Trung, Hải Châu, Đà Nẵng 550000, Vietnam",16.0531291,108.2111281,,"['point_of_interest', 'establishment']",,
ChIJp6mlWLEZQjERXCVgFNwuQUk,Chi nhánh Skypec khu vực Miền Trung,"348 Nguyễn Văn Linh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0595999,108.2070413,"['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","['point_of_interest', 'establishment']",4,6
ChIJxY_3hbYZQjER8ARQfWDkKU4,Siêu thị điện tử Megabuy KV Miền trung tại TP Đà nẵng,"46 Trần Tống, Thạc Gián, Hải Châu, Đà Nẵng 550000, Vietnam",16.0586904,108.2106331,"['Monday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","['store', 'point_of_interest', 'establishment']",4.3,8
ChIJ3YlzRbIZQjERojYT3_mKroY,Công Ty Cp Dv Bảo Vệ Quang Trung - Cn,"94 Nguyễn Tri Phương, Chính Gián, Q. Thanh Khê, Đà Nẵng 550000, Vietnam",16.0618221,108.2042891,,"['finance', 'point_of_interest', 'establishment']",,
ChIJg40eVLEZQjERn-kxLokM2xA,VIETIN CPS,"278/4 Nguyễn Văn Linh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.059289,108.207741,,"['point_of_interest', 'establishment']",,
ChIJk04HHLQZQjERqQRgARj-90Q,Cửa hàng Toàn Mỹ,"262 Nguyễn Văn Linh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0598947,108.2092014,"['Monday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20098:00\u202fPM']","['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",,
ChIJ9TvlUrYZQjERfWaqao7uEDI,Khách Sạn Minh Hòa,"95 Lê Đình Lý, Vĩnh Trung, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0566137,108.2117756,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",3.8,58
ChIJbbn8q7YZQjERWP3LHxRhqFY,Hội Xây Dựng TP. Đà Nẵng,"199 Đường Nguyễn Văn Linh, Quận Thanh Khê, TP. Đà Nẵng, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0591965,108.2084495,,"['point_of_interest', 'establishment']",5,1
ChIJAYkYfLEZQjEReED6J_FH7yg,cơm niêu Hồng Phúc (Nguyễn Tri Phương),"164, 166 Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0598851,108.2053559,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:00\u202fPM']","['restaurant', 'point_of_interest', 'food', 'establishment']",3.7,963
ChIJ98erJLEZQjERGyxjtdu-SPc,F9 Club,"37 Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0575,108.207,,"['point_of_interest', 'establishment']",1.5,2
ChIJ4c0vM7QZQjERMzLjcNPH_co,Công Ty Cổ Phần Học Viện INET Đà Nẵng,"9 Đường Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê, Thành Phố Đà Nẵng, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0610111,108.2109118,,"['point_of_interest', 'establishment']",4,1
ChIJHUNyKbcZQjERGlUejzop58I,Bánh Mỳ Thịt Nướng,"152 Hàm Nghi, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0605109,108.2108894,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['electronics_store', 'point_of_interest', 'store', 'establishment']",2.4,25
ChIJ980wQLYZQjERiSP9fZqQVNI,Công Ty Cp Quảng Cáo Quà Tặng Nón Vàng,"153, 153 Đỗ Quang, Vĩnh Trung, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0576083,108.2124656,,"['point_of_interest', 'establishment']",2,1
ChIJBQKz0rsZQjERMfKu56scJr0,Phần mềm đăng tin,"Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0511347,108.2073609,,"['point_of_interest', 'establishment']",5,1
ChIJ-ZF6IrEZQjERut1Y-T_3pJ4,Viện Quản Trị & Tài Chính - Vp Đà Nẵng,"242 Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0573462,108.2066908,,"['point_of_interest', 'establishment']",,
ChIJE8tS3GIXQjERTxoxcBY9wpc,Go On Group,"301, 19 Nguyễn Tri Phương, Hòa Thuận Đông, Hải Châu, Đà Nẵng 550000, Vietnam",16.0568179,108.2069352,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']","['point_of_interest', 'establishment']",3.3,3
ChIJMWpBNbQZQjERWvzIn1yKXhI,Company Limited Van Tin Central Informatics,"332 Đ. Nguyễn Hoàng, P, TP, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0566289,108.2128021,"['Monday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: Closed']","['electronics_store', 'store', 'point_of_interest', 'establishment']",2.5,4
ChIJwXytNq0ZQjERtsIv7uwIlAY,Cửa Hàng Thiết Bị Vệ Sinh American Standard,"121 Lê Đình Lý, Vĩnh Trung, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0558399,108.2119264,"['Monday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20099:00\u202fPM']","['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4.9,10
ChIJcbEQJLcZQjEROByac4J_9Ik,Công Ty Tnhh Phúc Hà,"344 Nguyễn Tri Phương, Vĩnh Trung, Thanh Khê, Đà Nẵng 550000, Vietnam",16.056157,108.2090985,,"['point_of_interest', 'establishment']",3,1
ChIJ7alJEbkZQjERP5ocWTCtLGU,Công Ty Cổ Phần 28 Đà Nẵng,"67 Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0484123,108.2106246,"['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']","['point_of_interest', 'establishment']",3.7,7
ChIJoUrNILEZQjERUdxd4UFy_qg,Công Ty Cp Chuyển Phát Nhanh Quốc Tế Việt,"61 Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0568011,108.2072824,,"['point_of_interest', 'establishment']",4,2
ChIJi25h37kZQjERgyhQ-Lzgwgs,Cửa Hàng Tiến Dương,"406, 406 Nguyễn Tri Phương, Vĩnh Trung, Hải Châu, Đà Nẵng 550000, Vietnam",16.0536772,108.2097399,"['Monday: 7:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20097:30\u202fPM']","['store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'establishment']",4.4,5
ChIJFz6Du1oXQjERArjf-c-DJD0,Khuê Mỹ,"Khuê Mỹ, Ngũ Hành Sơn, Da Nang, Vietnam",16.0302205,108.2525802,,"['sublocality_level_1', 'sublocality', 'political']",,
ChIJESVRvSEWQjERO4GSGMlRPCY,Mũi Súng,"Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0967181,108.3066425,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['point_of_interest', 'establishment']",4.6,80
ChIJqbQE5osXQjER69MoUwhU-Mo,Bãi Đa,"Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0981068,108.3020073,,"['point_of_interest', 'establishment']",4.1,43
ChIJAwiT_LMXQjERSXzYjKBFvHk,Bãi tắm Lặn biển Ngắm san hô,"38X2+FP4, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0986347,108.3018343,,"['travel_agency', 'point_of_interest', 'establishment']",4,4
ChIJB8ZD_eAXQjER3uph4wTGpXU,Bãi Trường Ngọc,"38X2+FP4, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0989483,108.3010827,,"['tourist_attraction', 'point_of_interest', 'establishment']",,
ChIJz-htgYYXQjEREAuCTVjfi3c,Phước Mỹ,"Phước Mỹ, Sơn Trà, Da Nang 550000, Vietnam",16.0702924,108.2466488,,"['sublocality_level_1', 'sublocality', 'political']",,
